id,device,accX,accY,accZ,millis,created,gyX,gyY,gyZ,magX,magY,magZ,yaw,pitch,roll,temp
1361156,pilot02,-87.5244,-83.5571,915.0391,173866989,2020-04-28 01:20:35.590,0,0,0,0,0,0,0,0,0,0
1361157,pilot02,-85.144,-82.3364,916.5039,173885788,2020-04-28 01:20:53.590,0,0,0,0,0,0,0,0,0,0
1361158,pilot02,-84.9609,-84.7168,914.7339,173903774,2020-04-28 01:21:13.530,0,0,0,0,0,0,0,0,0,0
1361159,pilot02,-86.9141,-82.7026,914.5508,173923646,2020-04-28 01:21:34.083,0,0,0,0,0,0,0,0,0,0
1361160,pilot02,-88.2568,-79.5288,915.7715,173944263,2020-04-28 01:21:53.607,0,0,0,0,0,0,0,0,0,0
1361161,pilot02,-81.3599,-82.5806,921.6919,173963816,2020-04-28 01:22:14.037,0,0,0,0,0,0,0,0,0,0
1361162,pilot02,-86.6089,-89.2944,917.1143,173984258,2020-04-28 01:22:34.217,0,0,0,0,0,0,0,0,0,0
1361163,pilot02,-87.0361,-90.21,895.2026,174004400,2020-04-28 01:22:55.577,0,0,0,0,0,0,0,0,0,0
1361164,pilot02,-89.1724,-85.9985,904.1748,174025775,2020-04-28 01:23:14.503,0,0,0,0,0,0,0,0,0,0
1361165,pilot02,-82.6416,-93.9941,929.9316,174044690,2020-04-28 01:23:31.710,0,0,0,0,0,0,0,0,0,0
1361166,pilot02,-86.5479,-85.3271,913.5742,174061896,2020-04-28 01:23:48.540,0,0,0,0,0,0,0,0,0,0
1361167,pilot02,-85.5103,-82.1533,917.2363,174078737,2020-04-28 01:24:05.573,0,0,0,0,0,0,0,0,0,0
1361168,pilot02,-86.1816,-84.4727,915.0391,174095759,2020-04-28 01:24:24.537,0,0,0,0,0,0,0,0,0,0
1361169,pilot02,-86.4868,-84.3506,913.4521,174114723,2020-04-28 01:24:41.687,0,0,0,0,0,0,0,0,0,0
1361170,pilot02,-86.4258,-84.1064,915.6494,174131874,2020-04-28 01:24:58.827,0,0,0,0,0,0,0,0,0,0
1361171,pilot02,-88.3179,-86.0596,916.626,174149016,2020-04-28 01:25:15.917,0,0,0,0,0,0,0,0,0,0
1361172,pilot02,-85.022,-84.6558,916.1377,174166102,2020-04-28 01:25:33.167,0,0,0,0,0,0,0,0,0,0
1361173,pilot02,-84.3506,-80.7495,919.6167,174183358,2020-04-28 01:25:50.150,0,0,0,0,0,0,0,0,0,0
1361174,pilot02,-85.144,-82.0312,914.6729,174200325,2020-04-28 01:26:07.197,0,0,0,0,0,0,0,0,0,0
1361175,pilot02,-87.2192,-85.8154,915.3442,174217371,2020-04-28 01:26:24.680,0,0,0,0,0,0,0,0,0,0
1361176,pilot02,-86.6089,-80.9937,913.3911,174234862,2020-04-28 01:26:41.713,0,0,0,0,0,0,0,0,0,0
1361177,pilot02,-86.6089,-83.4351,917.1143,174251899,2020-04-28 01:27:00.597,0,0,0,0,0,0,0,0,0,0
1361178,pilot02,-85.083,-81.1768,915.2222,174270788,2020-04-28 01:27:19.293,0,0,0,0,0,0,0,0,0,0
1361179,pilot02,-85.022,-82.6416,917.1753,174289467,2020-04-28 01:27:36.223,0,0,0,0,0,0,0,0,0,0
1361180,pilot02,-83.8623,-83.9233,916.1987,174306408,2020-04-28 01:27:53.310,0,0,0,0,0,0,0,0,0,0
1361181,pilot02,-88.501,-83.8013,916.9922,174323495,2020-04-28 01:28:10.820,0,0,0,0,0,0,0,0,0,0
1361182,pilot02,-84.0454,-84.5337,916.0767,174340996,2020-04-28 01:28:28.653,0,0,0,0,0,0,0,0,0,0
1361183,pilot02,-86.1206,-84.6558,919.1895,174358826,2020-04-28 01:28:46.027,0,0,0,0,0,0,0,0,0,0
1361184,pilot02,-83.374,-82.3364,912.8418,174376197,2020-04-28 01:29:03.423,0,0,0,0,0,0,0,0,0,0
1361185,pilot02,-88.0737,-83.252,915.4663,174393608,2020-04-28 01:29:23.030,0,0,0,0,0,0,0,0,0,0
1361186,pilot02,-90.5151,-80.2612,914.917,174413211,2020-04-28 01:29:39.787,0,0,0,0,0,0,0,0,0,0
1361187,pilot02,-90.1489,-74.707,915.9546,174429959,2020-04-28 01:29:57.097,0,0,0,0,0,0,0,0,0,0
1361188,pilot02,-87.0972,-67.8711,940.1245,174447264,2020-04-28 01:30:14.690,0,0,0,0,0,0,0,0,0,0
1361189,pilot02,-88.1958,-74.8291,927.3682,174464855,2020-04-28 01:30:32.003,0,0,0,0,0,0,0,0,0,0
1361190,pilot02,-84.4116,-80.2612,942.2607,174482161,2020-04-28 01:30:49.210,0,0,0,0,0,0,0,0,0,0
1361191,pilot02,-88.6841,-73.9746,919.4336,174499392,2020-04-28 01:31:08.110,0,0,0,0,0,0,0,0,0,0
1361192,pilot02,-89.2944,-74.646,923.0347,174518281,2020-04-28 01:31:24.970,0,0,0,0,0,0,0,0,0,0
1361193,pilot02,-83.313,-82.5195,916.5039,174535138,2020-04-28 01:31:41.727,0,0,0,0,0,0,0,0,0,0
1361194,pilot02,-86.9751,-82.9468,913.4521,174551890,2020-04-28 01:31:58.693,0,0,0,0,0,0,0,0,0,0
1361195,pilot02,-85.6323,-82.9468,916.626,174568862,2020-04-28 01:32:15.337,0,0,0,0,0,0,0,0,0,0
1361196,pilot02,-83.9844,-82.6416,915.1001,174585501,2020-04-28 01:32:32.780,0,0,0,0,0,0,0,0,0,0
1361197,pilot02,-86.6699,-83.4351,914.1846,174602949,2020-04-28 01:32:50.477,0,0,0,0,0,0,0,0,0,0
1361198,pilot02,-88.562,-83.9233,916.0156,174620645,2020-04-28 01:33:07.320,0,0,0,0,0,0,0,0,0,0
1361199,pilot02,-87.9517,-86.2427,917.1753,174637487,2020-04-28 01:33:25.263,0,0,0,0,0,0,0,0,0,0
1361200,pilot02,-85.083,-81.9092,917.2363,174655442,2020-04-28 01:33:44.570,0,0,0,0,0,0,0,0,0,0
1361201,pilot02,-85.7544,-80.1392,919.6777,174674731,2020-04-28 01:34:02.703,0,0,0,0,0,0,0,0,0,0
1361202,pilot02,-84.1064,-80.2002,918.396,174692860,2020-04-28 01:34:21.080,0,0,0,0,0,0,0,0,0,0
1361203,pilot02,-86.3647,-82.6416,917.9077,174711250,2020-04-28 01:34:39.330,0,0,0,0,0,0,0,0,0,0
1361204,pilot02,-85.9985,-81.9702,918.396,174729470,2020-04-28 01:35:00.330,0,0,0,0,0,0,0,0,0,0
1361205,pilot02,-85.6934,-84.4116,914.978,174750495,2020-04-28 01:35:18.290,0,0,0,0,0,0,0,0,0,0
1361206,pilot02,-85.8154,-84.8389,917.1753,174768456,2020-04-28 01:35:36.413,0,0,0,0,0,0,0,0,0,0
1361207,pilot02,-82.5195,-79.6509,918.7622,174786577,2020-04-28 01:35:56.710,0,0,0,0,0,0,0,0,0,0
1361208,pilot02,-85.2661,-84.5337,917.2974,174806863,2020-04-28 01:36:16.227,0,0,0,0,0,0,0,0,0,0
1361209,pilot02,-83.4961,-79.2847,918.335,174826396,2020-04-28 01:36:36.040,0,0,0,0,0,0,0,0,0,0
1361210,pilot02,-84.0454,-82.7026,915.8936,174846194,2020-04-28 01:36:54.530,0,0,0,0,0,0,0,0,0,0
1361211,pilot02,-86.792,-83.6792,916.5649,174864688,2020-04-28 01:37:12.060,0,0,0,0,0,0,0,0,0,0
1361212,pilot02,-84.0454,-80.4443,920.166,174882218,2020-04-28 01:37:29.100,0,0,0,0,0,0,0,0,0,0
1361213,pilot02,-80.2612,-91.8579,906.311,174899260,2020-04-28 01:37:45.943,0,0,0,0,0,0,0,0,0,0
1361214,pilot02,-84.7778,-85.2661,929.8706,174916107,2020-04-28 01:38:03.450,0,0,0,0,0,0,0,0,0,0
1361215,pilot02,-87.6465,-87.1582,915.1001,174933602,2020-04-28 01:38:22.017,0,0,0,0,0,0,0,0,0,0
1361216,pilot02,-78.3691,-88.6841,924.1333,174952167,2020-04-28 01:38:41.053,0,0,0,0,0,0,0,0,0,0
1361217,pilot02,-92.6514,-93.6279,889.6484,174971206,2020-04-28 01:38:59.943,0,0,0,0,0,0,0,0,0,0
1361218,pilot02,-80.9937,-91.9189,920.4102,174990094,2020-04-28 01:39:18.553,0,0,0,0,0,0,0,0,0,0
1361219,pilot02,-85.022,-81.2378,917.2974,175008709,2020-04-28 01:39:36.310,0,0,0,0,0,0,0,0,0,0
1361220,pilot02,-85.4492,-81.3599,918.0298,175026454,2020-04-28 01:39:53.357,0,0,0,0,0,0,0,0,0,0
1361221,pilot02,-85.5713,-82.7026,914.4897,175043516,2020-04-28 01:40:11.430,0,0,0,0,0,0,0,0,0,0
1361222,pilot02,-83.0078,-81.1157,918.457,175061581,2020-04-28 01:40:28.627,0,0,0,0,0,0,0,0,0,0
1361223,pilot02,-86.4868,-82.7637,913.3911,175078782,2020-04-28 01:40:45.420,0,0,0,0,0,0,0,0,0,0
1361224,pilot02,-83.1299,-80.6274,914.917,175095564,2020-04-28 01:41:03.360,0,0,0,0,0,0,0,0,0,0
1361225,pilot02,-85.6934,-81.7871,918.5181,175113524,2020-04-28 01:41:20.393,0,0,0,0,0,0,0,0,0,0
1361226,pilot02,-83.252,-81.1157,919.2505,175130545,2020-04-28 01:41:38.267,0,0,0,0,0,0,0,0,0,0
1361227,pilot02,-84.7168,-80.7495,916.2598,175148411,2020-04-28 01:41:54.927,0,0,0,0,0,0,0,0,0,0
1361228,pilot02,-85.022,-81.604,917.7856,175165068,2020-04-28 01:42:12.927,0,0,0,0,0,0,0,0,0,0
1361229,pilot02,-83.8013,-81.1768,917.9688,175183073,2020-04-28 01:42:32.167,0,0,0,0,0,0,0,0,0,0
1361230,pilot02,-82.6416,-83.6792,919.9219,175202286,2020-04-28 01:42:50.993,0,0,0,0,0,0,0,0,0,0
1361231,pilot02,-87.0972,-84.0454,915.8936,175221140,2020-04-28 01:43:08.350,0,0,0,0,0,0,0,0,0,0
1361232,pilot02,-81.7871,-82.5806,917.2974,175238491,2020-04-28 01:43:25.313,0,0,0,0,0,0,0,0,0,0
1361233,pilot02,-84.9609,-80.8716,917.6025,175255458,2020-04-28 01:43:42.070,0,0,0,0,0,0,0,0,0,0
1361234,pilot02,-87.5854,-81.4819,918.5181,175272214,2020-04-28 01:43:59.670,0,0,0,0,0,0,0,0,0,0
1361235,pilot02,-82.6416,-82.2144,919.7998,175289806,2020-04-28 01:44:16.970,0,0,0,0,0,0,0,0,0,0
1361236,pilot02,-85.4492,-80.6274,916.2598,175307106,2020-04-28 01:44:33.953,0,0,0,0,0,0,0,0,0,0
1361237,pilot02,-83.8623,-80.5054,919.3726,175324088,2020-04-28 01:44:50.683,0,0,0,0,0,0,0,0,0,0
1361238,pilot02,-86.1206,-84.5947,914.1846,175340825,2020-04-28 01:45:08.287,0,0,0,0,0,0,0,0,0,0
1361239,pilot02,-82.9468,-82.6416,918.7012,175358415,2020-04-28 01:45:26.833,0,0,0,0,0,0,0,0,0,0
1361240,pilot02,-83.0688,-93.6279,917.3584,175376965,2020-04-28 01:45:43.807,0,0,0,0,0,0,0,0,0,0
1361241,pilot02,-79.5898,-90.4541,890.2588,175393936,2020-04-28 01:46:01.043,0,0,0,0,0,0,0,0,0,0
1361242,pilot02,-85.8154,-84.2285,892.2119,175411187,2020-04-28 01:46:21.100,0,0,0,0,0,0,0,0,0,0
1361243,pilot02,-81.7261,-94.5435,919.8608,175431240,2020-04-28 01:46:40.070,0,0,0,0,0,0,0,0,0,0
1361244,pilot02,-85.083,-73.2422,938.7207,175450203,2020-04-28 01:46:57.993,0,0,0,0,0,0,0,0,0,0
1361245,pilot02,-88.0127,-72.3877,915.8936,175468104,2020-04-28 01:47:14.977,0,0,0,0,0,0,0,0,0,0
1361246,pilot02,-85.3271,-87.7686,906.6162,175485105,2020-04-28 01:47:33.033,0,0,0,0,0,0,0,0,0,0
1361247,pilot02,-84.4116,-80.6885,920.5933,175503165,2020-04-28 01:47:50.490,0,0,0,0,0,0,0,0,0,0
1361248,pilot02,-87.5854,-83.9844,913.7573,175520611,2020-04-28 01:48:10.240,0,0,0,0,0,0,0,0,0,0
1361249,pilot02,-81.2988,-81.7261,918.2739,175540373,2020-04-28 01:48:27.577,0,0,0,0,0,0,0,0,0,0
1361250,pilot02,-83.4351,-80.3833,916.9312,175557709,2020-04-28 01:48:48.353,0,0,0,0,0,0,0,0,0,0
1361251,pilot02,-85.6934,-80.0171,917.1143,175578486,2020-04-28 01:49:05.800,0,0,0,0,0,0,0,0,0,0
1361252,pilot02,-82.8857,-80.9937,918.7622,175595927,2020-04-28 01:49:25.547,0,0,0,0,0,0,0,0,0,0
1361253,pilot02,-83.0688,-80.1392,916.0767,175615674,2020-04-28 01:49:43.763,0,0,0,0,0,0,0,0,0,0
1361254,pilot02,-84.5337,-82.5195,916.8091,175633884,2020-04-28 01:50:04.810,0,0,0,0,0,0,0,0,0,0
1361255,pilot02,-86.0596,-81.4209,917.7246,175654935,2020-04-28 01:50:26.070,0,0,0,0,0,0,0,0,0,0
1361256,pilot02,-82.3364,-81.543,915.5884,175676235,2020-04-28 01:50:48.797,0,0,0,0,0,0,0,0,0,0
1361257,pilot02,-84.6558,-80.0781,919.4946,175698929,2020-04-28 01:51:07.400,0,0,0,0,0,0,0,0,0,0
1361258,pilot02,-84.6558,-81.4209,921.3867,175717533,2020-04-28 01:51:26.703,0,0,0,0,0,0,0,0,0,0
1361259,pilot02,-82.3364,-81.0547,918.396,175736827,2020-04-28 01:51:43.623,0,0,0,0,0,0,0,0,0,0
1361260,pilot02,-82.8247,-82.8247,914.2456,175753753,2020-04-28 01:52:00.610,0,0,0,0,0,0,0,0,0,0
1361261,pilot02,-84.1064,-81.0547,919.0674,175770735,2020-04-28 01:52:19.540,0,0,0,0,0,0,0,0,0,0
1361262,pilot02,-82.6416,-79.9561,915.0391,175789658,2020-04-28 01:52:38.373,0,0,0,0,0,0,0,0,0,0
1361263,pilot02,-83.7402,-79.9561,915.7104,175808492,2020-04-28 01:52:55.613,0,0,0,0,0,0,0,0,0,0
1361264,pilot02,-84.1675,-81.4209,918.5181,175825404,2020-04-28 01:53:14.187,0,0,0,0,0,0,0,0,0,0
1361265,pilot02,-82.4585,-79.5898,915.8325,175844258,2020-04-28 01:53:31.403,0,0,0,0,0,0,0,0,0,0
1361266,pilot02,-83.4351,-85.9985,926.0254,175861519,2020-04-28 01:53:48.723,0,0,0,0,0,0,0,0,0,0
1361267,pilot02,-90.21,-72.2046,929.0161,175878845,2020-04-28 01:54:05.807,0,0,0,0,0,0,0,0,0,0
1361268,pilot02,-85.8154,-73.4253,923.7061,175895931,2020-04-28 01:54:22.793,0,0,0,0,0,0,0,0,0,0
1361269,pilot02,-84.5337,-65.918,917.0532,175912903,2020-04-28 01:54:41.930,0,0,0,0,0,0,0,0,0,0
1361270,pilot02,-86.0596,-70.5566,942.2607,175932041,2020-04-28 01:55:00.893,0,0,0,0,0,0,0,0,0,0
1361271,pilot02,-80.1392,-89.3555,898.7427,175951005,2020-04-28 01:55:20.867,0,0,0,0,0,0,0,0,0,0
1361272,pilot02,-84.8999,-82.7637,918.2739,175970972,2020-04-28 01:55:38.310,0,0,0,0,0,0,0,0,0,0
1361273,pilot02,-83.4351,-80.7495,917.1753,175988418,2020-04-28 01:55:55.883,0,0,0,0,0,0,0,0,0,0
1361274,pilot02,-82.3364,-81.3599,917.6636,176005999,2020-04-28 01:56:14.537,0,0,0,0,0,0,0,0,0,0
1361275,pilot02,-83.6792,-79.2847,916.8701,176024658,2020-04-28 01:56:34.587,0,0,0,0,0,0,0,0,0,0
1361276,pilot02,-83.252,-80.9937,918.7012,176044695,2020-04-28 01:56:53.997,0,0,0,0,0,0,0,0,0,0
1361277,pilot02,-82.0923,-79.3457,915.3442,176064103,2020-04-28 01:57:11.137,0,0,0,0,0,0,0,0,0,0
1361278,pilot02,-82.7637,-81.4209,917.7856,176081250,2020-04-28 01:57:28.553,0,0,0,0,0,0,0,0,0,0
1361279,pilot02,-83.4961,-82.2144,916.3208,176098636,2020-04-28 01:57:45.900,0,0,0,0,0,0,0,0,0,0
1361280,pilot02,-83.0078,-81.7261,917.3584,176116012,2020-04-28 01:58:04.773,0,0,0,0,0,0,0,0,0,0
1361281,pilot02,-83.8623,-80.3223,917.8467,176134880,2020-04-28 01:58:22.133,0,0,0,0,0,0,0,0,0,0
1361282,pilot02,-83.0688,-81.665,917.7856,176152216,2020-04-28 01:58:42.293,0,0,0,0,0,0,0,0,0,0
1361283,pilot02,-82.0312,-78.5522,918.8843,176172383,2020-04-28 01:59:00.297,0,0,0,0,0,0,0,0,0,0
1361284,pilot02,-81.9092,-80.1392,917.6025,176190403,2020-04-28 01:59:19.970,0,0,0,0,0,0,0,0,0,0
1361285,pilot02,-84.5337,-81.1157,921.4478,176210071,2020-04-28 01:59:37.597,0,0,0,0,0,0,0,0,0,0
1361286,pilot02,-84.8389,-81.2378,917.4805,176227702,2020-04-28 01:59:54.503,0,0,0,0,0,0,0,0,0,0
1361287,pilot02,-82.9468,-81.4209,918.457,176244618,2020-04-28 02:00:13.883,0,0,0,0,0,0,0,0,0,0
1361288,pilot02,-83.9844,-81.9702,913.0249,176263986,2020-04-28 02:00:31.490,0,0,0,0,0,0,0,0,0,0
1361289,pilot02,-82.5806,-80.6274,918.2129,176281597,2020-04-28 02:00:49.793,0,0,0,0,0,0,0,0,0,0
1361290,pilot02,-82.1533,-79.5898,921.3867,176299957,2020-04-28 02:01:13.340,0,0,0,0,0,0,0,0,0,0
1361291,pilot02,-83.6182,-81.543,917.1143,176323424,2020-04-28 02:01:30.300,0,0,0,0,0,0,0,0,0,0
1361292,pilot02,-78.6743,-87.5854,899.5972,176340396,2020-04-28 02:01:49.747,0,0,0,0,0,0,0,0,0,0
1361293,pilot02,-86.1816,-82.5806,905.5786,176359819,2020-04-28 02:02:07.993,0,0,0,0,0,0,0,0,0,0
1361294,pilot02,-80.4443,-90.5151,889.3433,176378088,2020-04-28 02:02:27.823,0,0,0,0,0,0,0,0,0,0
1361295,pilot02,-85.5103,-89.1724,905.0293,176397911,2020-04-28 02:02:45.263,0,0,0,0,0,0,0,0,0,0
1361296,pilot02,-81.3599,-80.6885,913.0859,176415352,2020-04-28 02:03:02.697,0,0,0,0,0,0,0,0,0,0
1361297,pilot02,-80.2612,-90.9424,904.0527,176432783,2020-04-28 02:03:20.337,0,0,0,0,0,0,0,0,0,0
1361298,pilot02,-85.3271,-83.374,914.5508,176450413,2020-04-28 02:03:38.027,0,0,0,0,0,0,0,0,0,0
1361299,pilot02,-82.7637,-78.9185,916.2598,176468119,2020-04-28 02:03:55.757,0,0,0,0,0,0,0,0,0,0
1361300,pilot02,-86.4258,-82.2754,920.0439,176485854,2020-04-28 02:04:16.613,0,0,0,0,0,0,0,0,0,0
1361301,pilot02,-83.1299,-82.0923,916.8091,176506710,2020-04-28 02:04:38.560,0,0,0,0,0,0,0,0,0,0
1361302,pilot02,-83.6792,-80.3833,917.3584,176528685,2020-04-28 02:04:59.090,0,0,0,0,0,0,0,0,0,0
1361303,pilot02,-82.5195,-81.604,917.6636,176549166,2020-04-28 02:05:18.453,0,0,0,0,0,0,0,0,0,0
1361304,pilot02,-87.2803,-83.1909,916.8091,176568530,2020-04-28 02:05:39.017,0,0,0,0,0,0,0,0,0,0
1361305,pilot02,-82.7026,-81.2988,918.5791,176589116,2020-04-28 02:05:58.583,0,0,0,0,0,0,0,0,0,0
1361306,pilot02,-80.9326,-80.0171,918.1519,176608674,2020-04-28 02:06:17.650,0,0,0,0,0,0,0,0,0,0
1361307,pilot02,-84.9609,-82.2144,918.2739,176627732,2020-04-28 02:06:34.770,0,0,0,0,0,0,0,0,0,0
1361308,pilot02,-83.0688,-80.0171,917.8467,176644859,2020-04-28 02:06:52.573,0,0,0,0,0,0,0,0,0,0
1361309,pilot02,-83.4961,-78.7964,921.0815,176662659,2020-04-28 02:07:11.463,0,0,0,0,0,0,0,0,0,0
1361310,pilot02,-83.4961,-82.3364,920.0439,176681523,2020-04-28 02:07:30.373,0,0,0,0,0,0,0,0,0,0
1361311,pilot02,-81.7261,-80.5664,918.396,176700462,2020-04-28 02:07:49.480,0,0,0,0,0,0,0,0,0,0
1361312,pilot02,-83.1909,-82.3975,914.7949,176719565,2020-04-28 02:08:06.197,0,0,0,0,0,0,0,0,0,0
1361313,pilot02,-84.6558,-79.2236,919.0063,176736242,2020-04-28 02:08:23.187,0,0,0,0,0,0,0,0,0,0
1361314,pilot02,-82.9468,-82.0312,918.2739,176753268,2020-04-28 02:08:40.220,0,0,0,0,0,0,0,0,0,0
1361315,pilot02,-84.5947,-80.7495,916.3818,176770290,2020-04-28 02:08:59.080,0,0,0,0,0,0,0,0,0,0
1361316,pilot02,-81.2378,-81.1157,921.6309,176789149,2020-04-28 02:09:16.033,0,0,0,0,0,0,0,0,0,0
1361317,pilot02,-84.4727,-80.4443,919.9829,176806090,2020-04-28 02:09:33.463,0,0,0,0,0,0,0,0,0,0
1361318,pilot02,-81.665,-84.7168,926.0864,176823526,2020-04-28 02:09:50.440,0,0,0,0,0,0,0,0,0,0
1361319,pilot02,-83.8623,-87.5244,902.0386,176840512,2020-04-28 02:10:07.883,0,0,0,0,0,0,0,0,0,0
1361320,pilot02,-80.5664,-91.9189,900.8179,176857963,2020-04-28 02:10:27.430,0,0,0,0,0,0,0,0,0,0
1361321,pilot02,-81.2378,-89.7217,898.0103,176877511,2020-04-28 02:10:44.310,0,0,0,0,0,0,0,0,0,0
1361322,pilot02,-88.1958,-70.4956,906.8604,176894373,2020-04-28 02:11:05.323,0,0,0,0,0,0,0,0,0,0
1361323,pilot02,-76.1719,-84.2896,907.2876,176915409,2020-04-28 02:11:23.567,0,0,0,0,0,0,0,0,0,0
1361324,pilot02,-83.6792,-81.4209,917.2363,176933649,2020-04-28 02:11:41.610,0,0,0,0,0,0,0,0,0,0
1361325,pilot02,-82.3975,-79.7729,918.335,176951698,2020-04-28 02:11:59.883,0,0,0,0,0,0,0,0,0,0
1361326,pilot02,-80.8105,-79.7119,918.7012,176969953,2020-04-28 02:12:18.533,0,0,0,0,0,0,0,0,0,0
1361327,pilot02,-81.7871,-81.2988,917.2974,176988602,2020-04-28 02:12:36.280,0,0,0,0,0,0,0,0,0,0
1361328,pilot02,-84.7168,-83.9844,918.2129,177006367,2020-04-28 02:12:54.147,0,0,0,0,0,0,0,0,0,0
1361329,pilot02,-82.7637,-81.665,915.9546,177024218,2020-04-28 02:13:12.683,0,0,0,0,0,0,0,0,0,0
1361330,pilot02,-83.7402,-80.9937,918.0298,177042747,2020-04-28 02:13:30.963,0,0,0,0,0,0,0,0,0,0
1361331,pilot02,-80.4443,-79.7119,920.105,177061041,2020-04-28 02:13:48.553,0,0,0,0,0,0,0,0,0,0
1361332,pilot02,-80.8716,-81.543,915.8325,177078622,2020-04-28 02:14:05.450,0,0,0,0,0,0,0,0,0,0
1361333,pilot02,-82.0312,-78.9185,923.7061,177095529,2020-04-28 02:14:22.980,0,0,0,0,0,0,0,0,0,0
1361334,pilot02,-82.0923,-80.3223,918.335,177113054,2020-04-28 02:14:41.550,0,0,0,0,0,0,0,0,0,0
1361335,pilot02,-81.4819,-78.5522,917.2974,177131618,2020-04-28 02:14:58.997,0,0,0,0,0,0,0,0,0,0
1361336,pilot02,-83.252,-80.0781,916.9922,177149064,2020-04-28 02:15:15.870,0,0,0,0,0,0,0,0,0,0
1361337,pilot02,-81.543,-78.3691,918.0298,177165931,2020-04-28 02:15:35.080,0,0,0,0,0,0,0,0,0,0
1361338,pilot02,-83.374,-80.0781,916.5039,177185129,2020-04-28 02:15:53.237,0,0,0,0,0,0,0,0,0,0
1361339,pilot02,-80.3223,-78.4912,919.0063,177203304,2020-04-28 02:16:14.547,0,0,0,0,0,0,0,0,0,0
1361340,pilot02,-81.8481,-78.7354,917.9688,177224595,2020-04-28 02:16:32.543,0,0,0,0,0,0,0,0,0,0
1361341,pilot02,-83.374,-80.9937,918.9453,177242609,2020-04-28 02:16:52.070,0,0,0,0,0,0,0,0,0,0
1361342,pilot02,-82.3364,-79.2847,919.8608,177262132,2020-04-28 02:17:13.080,0,0,0,0,0,0,0,0,0,0
1361343,pilot02,-82.7637,-80.8716,918.5181,177283138,2020-04-28 02:17:32.117,0,0,0,0,0,0,0,0,0,0
1361344,pilot02,-83.4351,-84.4116,895.9351,177302182,2020-04-28 02:17:49.747,0,0,0,0,0,0,0,0,0,0
1361345,pilot02,-80.9326,-71.3501,925.7813,177319812,2020-04-28 02:18:08.827,0,0,0,0,0,0,0,0,0,0
1361346,pilot02,-88.1348,-68.2373,919.8608,177338886,2020-04-28 02:18:30.110,0,0,0,0,0,0,0,0,0,0
1361347,pilot02,-85.2661,-86.853,914.856,177360161,2020-04-28 02:18:51.710,0,0,0,0,0,0,0,0,0,0
1361348,pilot02,-83.0078,-94.1772,892.7612,177381766,2020-04-28 02:19:10.370,0,0,0,0,0,0,0,0,0,0
1361349,pilot02,-86.5479,-83.5571,916.2598,177400425,2020-04-28 02:19:29.450,0,0,0,0,0,0,0,0,0,0
1361350,pilot02,-84.7168,-82.2754,919.9219,177419494,2020-04-28 02:19:50.020,0,0,0,0,0,0,0,0,0,0
1361351,pilot02,-81.4209,-81.9092,915.4663,177440065,2020-04-28 02:20:09.073,0,0,0,0,0,0,0,0,0,0
1361352,pilot02,-81.8481,-78.4302,921.1426,177459134,2020-04-28 02:20:26.233,0,0,0,0,0,0,0,0,0,0
1361353,pilot02,-84.2896,-80.5664,920.8374,177476285,2020-04-28 02:20:43.250,0,0,0,0,0,0,0,0,0,0
1361354,pilot02,-83.313,-81.3599,914.917,177493311,2020-04-28 02:21:00.693,0,0,0,0,0,0,0,0,0,0
1361355,pilot02,-82.0312,-79.5288,922.0581,177510747,2020-04-28 02:21:17.953,0,0,0,0,0,0,0,0,0,0
